weapon,fire_count,hit,damage_0_rate,distance_mean,distance_min,distance_max,HeadShot,NeckShot,TorsoShot,PelvisShot,ArmShot,LegShot,NonSpecific,player_name
Kar98k,12,0.25,0.25,196.72,176.47,256.82,1.0,0.0,3.0,0.0,0.0,0.0,0.0,SS-so
M416,22,0.045,0.0,45.79,45.79,45.79,0.0,0.0,1.0,0.0,0.0,0.0,0.0,SS-so
ACE32,23,0.174,0.6,10.766,2.83,22.69,0.0,0.0,4.0,4.0,2.0,0.0,0.0,4098_ii
Kar98k,8,0.25,0.0,315.605,310.67,320.54,0.0,0.0,1.0,1.0,0.0,0.0,0.0,aa818273
Beryl M762,8,0.0,1.0,6.3475,6.24,6.51,0.0,0.0,0.0,2.0,0.0,2.0,0.0,Yao-Guai-0000
M24,23,0.087,0.3333333333333333,169.98,162.02,182.16,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Yao-Guai-0000
AUG,61,0.066,0.42857142857142855,38.33,32.0,41.27,2.0,0.0,4.0,0.0,1.0,0.0,0.0,ZSY_Lei0219
Mini14,64,0.109,0.0,239.4857142857143,168.94,335.85,0.0,0.0,4.0,0.0,1.0,2.0,0.0,ZSY_Lei0219
Beryl M762,31,0.29,0.18181818181818182,66.10181818181819,6.12,196.24,0.0,0.0,4.0,1.0,3.0,3.0,0.0,dffd5555
Frag Grenade,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,aU_K1IlUl-WW
AUG,91,0.066,0.0,68.75666666666667,53.45,130.35,2.0,0.0,3.0,0.0,0.0,1.0,0.0,COP-SHI-SHA-GOU
Mk12,144,0.146,0.0,233.5390476190476,186.78,317.78,6.0,0.0,11.0,2.0,1.0,1.0,0.0,COP-SHI-SHA-GOU
M416,34,0.206,0.0,118.58857142857143,81.13,175.12,2.0,0.0,4.0,0.0,1.0,0.0,0.0,NAME_YoungCha
AUG,168,0.077,0.0,34.76384615384615,8.52,84.7,3.0,0.0,7.0,0.0,3.0,0.0,0.0,17_CarryMakerCc
Mk12,65,0.108,0.0,152.8414285714286,70.12,322.97,1.0,0.0,5.0,0.0,1.0,0.0,0.0,17_CarryMakerCc
M249,80,0.012,0.0,2.34,2.34,2.34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,AnMoka
MP5K,17,0.176,0.0,4.633333333333333,4.55,4.76,0.0,0.0,2.0,1.0,0.0,0.0,0.0,AnMoka
Mini14,7,0.429,0.0,139.83666666666667,134.27,143.37,0.0,0.0,1.0,1.0,0.0,1.0,0.0,Alice_L7
AKM,6,0.5,0.0,6.303333333333334,5.65,6.98,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4AM-SHiQingGe
AUG,26,0.038,0.0,7.67,7.67,7.67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4AM-SHiQingGe
Frag Grenade,1,1.0,0.0,14.63,14.63,14.63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4AM-SHiQingGe
Mini14,8,0.375,0.0,31.810000000000002,30.58,34.27,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4AM-SHiQingGe
ACE32,63,0.063,0.0,59.1525,8.8,85.75,1.0,0.0,1.0,1.0,0.0,1.0,0.0,KXM-081
ACE32,48,0.146,0.0,19.024285714285718,10.24,59.43,0.0,0.0,6.0,1.0,0.0,0.0,0.0,9FkiaIpDam6X4
Frag Grenade,4,0.25,0.0,22.63,22.63,22.63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9FkiaIpDam6X4
M24,36,0.111,0.0,143.775,89.1,211.3,2.0,0.0,1.0,0.0,0.0,1.0,0.0,9FkiaIpDam6X4
AUG,58,0.241,0.0,20.181428571428572,2.75,43.46,0.0,0.0,11.0,1.0,1.0,1.0,0.0,Yi37-_Zzz
Frag Grenade,3,0.333,0.0,18.92,18.92,18.92,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Yi37-_Zzz
Mini14,59,0.203,0.0,120.46916666666665,60.27,171.79,5.0,0.0,7.0,0.0,0.0,0.0,0.0,Yi37-_Zzz
M24,8,0.125,0.0,154.03,154.03,154.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9ai-o
AUG,34,0.265,0.0,23.63111111111111,12.74,39.18,0.0,0.0,5.0,0.0,2.0,2.0,0.0,zzZhang99
MP5K,19,0.263,0.0,6.1259999999999994,4.81,6.55,1.0,0.0,4.0,0.0,0.0,0.0,0.0,zzZhang99
SCAR-L,14,0.286,0.0,30.315,26.38,33.64,1.0,0.0,1.0,0.0,1.0,1.0,0.0,zzZhang99
Beryl M762,27,0.074,0.0,12.745000000000001,12.74,12.75,0.0,0.0,2.0,0.0,0.0,0.0,0.0,umbe2010
DP-28,64,0.047,0.0,11.030000000000001,10.91,11.15,1.0,0.0,2.0,0.0,0.0,0.0,0.0,HANAYA
AUG,42,0.048,0.0,85.44999999999999,77.02,93.88,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0VevC
Micro UZI,21,0.381,0.0,2.265,2.14,2.41,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0VevC
ACE32,14,0.214,0.0,11.276666666666666,11.15,11.4,0.0,0.0,3.0,0.0,0.0,0.0,0.0,EdisonG
ACE32,22,0.136,0.0,39.846666666666664,12.19,95.14,1.0,0.0,2.0,0.0,0.0,0.0,0.0,DBX_Vasys
Frag Grenade,2,0.5,0.0,45.27,45.27,45.27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DBX_Vasys
ACE32,111,0.009,0.0,35.67,35.67,35.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MucX05
MP5K,90,0.033,0.0,26.24,26.0,26.72,0.0,0.0,2.0,0.0,0.0,1.0,0.0,Were-I-You
ACE32,47,0.085,0.0,6.09,5.36,7.67,0.0,0.0,4.0,0.0,0.0,0.0,0.0,LonglongerOvO
AUG,57,0.07,0.0,57.0925,55.86,60.63,0.0,0.0,2.0,0.0,2.0,0.0,0.0,LonglongerOvO
Beryl M762,32,0.188,0.0,36.64833333333333,32.74,45.06,2.0,0.0,3.0,0.0,0.0,1.0,0.0,King_Angia-_-
UMP45,64,0.094,0.0,9.516666666666667,3.27,12.55,2.0,0.0,4.0,0.0,0.0,0.0,0.0,GoatJalenGreen
Beryl M762,7,0.429,0.0,2.6233333333333335,2.29,2.93,1.0,0.0,2.0,0.0,0.0,0.0,0.0,PeiDaBenRen
Micro UZI,68,0.044,0.0,12.243333333333334,12.1,12.32,0.0,0.0,1.0,0.0,1.0,1.0,0.0,FaTher-_-001
Kar98k,10,0.1,0.0,188.96,188.96,188.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ZhangYeaI
M416,24,0.167,0.0,26.665,26.66,26.67,1.0,0.0,3.0,0.0,0.0,0.0,0.0,ZhangYeaI
Frag Grenade,1,1.0,0.0,3.36,3.36,3.36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,JODSOJJ
SKS,4,0.25,0.0,45.98,45.98,45.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Lahye
Vector,22,0.227,0.0,22.82,22.5,23.02,0.0,0.0,0.0,1.0,0.0,4.0,0.0,dutu-66666
AKM,4,0.25,0.0,4.62,4.62,4.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0O0O0Oxxxxxxxxxx
M24,24,0.208,0.0,179.43800000000002,29.25,324.63,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0O0O0Oxxxxxxxxxx
AKM,157,0.038,0.0,12.928333333333335,8.58,14.39,0.0,0.0,4.0,0.0,0.0,2.0,0.0,FM_TONYS
SKS,22,0.045,0.0,172.26,172.26,172.26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,FM_TONYS
Mk12,64,0.156,0.0,176.58599999999998,135.75,318.35,1.0,0.0,8.0,0.0,0.0,1.0,0.0,kimsaebley
AUG,28,0.357,0.0,19.035,16.16,22.16,0.0,0.0,7.0,3.0,0.0,0.0,0.0,x_xp_p
Mini14,4,0.25,0.0,160.67,160.67,160.67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,x_xp_p
ACE32,13,0.154,0.0,79.9,77.99,81.81,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Killsnqc6
Kar98k,21,0.143,0.0,300.46999999999997,90.35,406.15,1.0,0.0,2.0,0.0,0.0,0.0,0.0,Killsnqc6
SKS,8,0.375,0.0,119.62333333333333,118.34,121.94,0.0,0.0,3.0,0.0,0.0,0.0,0.0,bigWxu
AKM,21,0.095,0.0,28.66,28.65,28.67,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Granwar-Peace
K2,56,0.054,0.0,52.92666666666667,51.44,55.9,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Granwar-Peace
M249,104,0.019,0.3333333333333333,105.48666666666668,105.23,105.95,0.0,0.0,3.0,0.0,0.0,0.0,0.0,wuzhjiwuliang
Beryl M762,54,0.111,0.0,17.581666666666667,7.83,25.35,0.0,0.0,5.0,0.0,1.0,0.0,0.0,iu77r_
Frag Grenade,6,0.333,0.3333333333333333,43.916666666666664,15.56,58.51,0.0,0.0,0.0,0.0,0.0,0.0,3.0,iu77r_
M416,42,0.167,0.3,23.106,1.34,56.01,1.0,0.0,7.0,0.0,2.0,0.0,0.0,iu77r_
Mini14,25,0.12,0.5,70.53666666666668,18.62,130.05,1.0,0.0,4.0,0.0,0.0,1.0,0.0,iu77r_
Beryl M762,126,0.016,0.0,23.57,21.28,25.86,0.0,0.0,1.0,0.0,0.0,1.0,0.0,AixLeft78_OuO
Frag Grenade,3,0.333,0.0,68.19,68.19,68.19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,AixLeft78_OuO
Kar98k,8,0.25,0.0,113.66499999999999,107.78,119.55,1.0,0.0,1.0,0.0,0.0,0.0,0.0,AixLeft78_OuO
Thompson,13,0.154,0.0,20.025,19.85,20.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,ERFEG
Beryl M762,71,0.042,0.4,24.748,16.23,46.99,0.0,0.0,4.0,0.0,1.0,0.0,0.0,Groot-1
M416,24,0.042,0.0,31.52,31.52,31.52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Groot-1
AUG,70,0.043,0.8571428571428571,7.062380952380953,4.45,27.07,2.0,0.0,12.0,1.0,3.0,3.0,0.0,TaylorG123
M24,22,0.045,0.0,139.03,139.03,139.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TaylorG123
MP5K,28,0.107,0.0,78.55333333333333,78.55,78.56,0.0,0.0,1.0,0.0,1.0,1.0,0.0,TaylorG123
Mk47 Mutant,20,0.15,0.25,6.992500000000001,2.18,11.8,2.0,0.0,1.0,0.0,0.0,1.0,0.0,XFan228
Beryl M762,45,0.022,0.0,57.28,57.28,57.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,v1v1_-
Frag Grenade,2,0.5,0.5,37.69,0.0,75.38,0.0,0.0,0.0,0.0,0.0,0.0,2.0,v1v1_-
AKM,38,0.105,0.0,34.465,8.99,46.01,1.0,0.0,1.0,0.0,1.0,1.0,0.0,Liberal5
Frag Grenade,1,1.0,0.0,5.81,5.81,5.81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Liberal5
Mini14,6,0.167,0.0,142.38,142.38,142.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,suqianqheige
AKM,36,0.056,0.6,17.676,3.56,39.06,0.0,0.0,5.0,0.0,0.0,0.0,0.0,NanShen-RiJi
MP5K,113,0.124,0.46153846153846156,16.986153846153847,2.98,34.82,0.0,0.0,14.0,5.0,0.0,7.0,0.0,HaZi_-
AUG,101,0.05,0.5833333333333334,21.2825,6.68,52.18,3.0,0.0,5.0,2.0,0.0,2.0,0.0,wedddsd
Frag Grenade,2,0.5,0.0,28.19,28.19,28.19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,wedddsd
SKS,7,0.143,0.0,1.35,1.35,1.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wedddsd
Beryl M762,103,0.068,0.36363636363636365,36.440909090909095,17.61,99.34,1.0,0.0,5.0,2.0,2.0,1.0,0.0,Rimx_
ACE32,132,0.023,0.25,54.01,53.55,54.58,0.0,0.0,3.0,0.0,0.0,1.0,0.0,IMsoulhunterer
Kar98k,22,0.091,0.5,230.0375,141.32,316.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,IMsoulhunterer
ACE32,55,0.036,0.75,13.25375,10.46,17.65,2.0,0.0,6.0,0.0,0.0,0.0,0.0,Family-XxxJ
Frag Grenade,2,1.0,0.0,30.625,27.47,33.78,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Family-XxxJ
MP5K,67,0.119,0.6363636363636364,21.64727272727273,2.21,24.32,1.0,0.0,14.0,3.0,0.0,4.0,0.0,GDYWZYX
K2,37,0.162,0.45454545454545453,24.876363636363635,22.77,27.54,0.0,0.0,4.0,1.0,2.0,4.0,0.0,ljw112233666
Mk12,23,0.217,0.0,118.41600000000001,113.75,120.62,0.0,0.0,3.0,1.0,0.0,1.0,0.0,ljw112233666
AUG,178,0.056,0.696969696969697,40.799696969696974,12.13,92.29,1.0,0.0,17.0,2.0,6.0,7.0,0.0,Uncle9_-
Frag Grenade,2,0.5,0.5,33.385000000000005,24.03,42.74,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Uncle9_-
AKM,49,0.0,1.0,29.059999999999995,29.06,29.06,0.0,0.0,4.0,0.0,1.0,0.0,0.0,X_baga
M24,35,0.086,0.0,205.71,176.19,263.92,0.0,0.0,2.0,0.0,1.0,0.0,0.0,X_baga
Beryl M762,65,0.092,0.625,15.654375,9.06,71.8,0.0,0.0,10.0,3.0,0.0,3.0,0.0,siwennice
Frag Grenade,1,1.0,0.0,27.64,27.64,27.64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,siwennice
ACE32,36,0.056,0.75,51.78625,37.07,65.89,0.0,0.0,4.0,2.0,1.0,1.0,0.0,Imean
AUG,44,0.205,0.5909090909090909,21.06863636363636,6.81,41.67,4.0,0.0,12.0,2.0,1.0,3.0,0.0,Imean
M16A4,16,0.0,1.0,13.160000000000002,13.16,13.16,2.0,0.0,0.0,0.0,1.0,0.0,0.0,Imean
Mk12,64,0.078,0.0,178.552,142.36,230.31,3.0,0.0,2.0,0.0,0.0,0.0,0.0,Imean
SKS,54,0.259,0.2631578947368421,150.81684210526316,72.81,314.53,5.0,0.0,12.0,1.0,0.0,1.0,0.0,Imean
ACE32,18,0.278,0.0,56.552,23.54,78.56,1.0,0.0,4.0,0.0,0.0,0.0,0.0,Rnw_FlyingPig-_-
Frag Grenade,1,1.0,0.0,72.45,72.45,72.45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mars_Danainai
M416,40,0.15,0.0,57.405,52.18,77.11,0.0,0.0,2.0,0.0,1.0,3.0,0.0,Mars_Danainai
AKM,29,0.103,0.0,40.61666666666667,39.06,42.19,0.0,0.0,1.0,0.0,1.0,1.0,0.0,XXLY10
Micro UZI,12,0.083,0.0,122.01,122.01,122.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,XXLY10
AKM,49,0.163,0.0,48.3125,34.3,73.83,0.0,0.0,3.0,1.0,2.0,2.0,0.0,Reg_Wong
AUG,44,0.227,0.16666666666666666,15.436666666666667,8.91,17.66,1.0,0.0,7.0,0.0,2.0,2.0,0.0,Reg_Wong
M24,27,0.222,0.14285714285714285,174.18,48.67,278.41,2.0,0.0,4.0,0.0,1.0,0.0,0.0,Crab-james-king
MP5K,27,0.148,0.2,7.758,6.33,8.49,0.0,0.0,5.0,0.0,0.0,0.0,0.0,Crab-james-king
Micro UZI,67,0.119,0.6363636363636364,17.87818181818182,3.48,33.35,1.0,0.0,9.0,8.0,1.0,3.0,0.0,Reset_Amo9
SKS,22,0.227,0.16666666666666666,95.25166666666667,90.13,117.04,0.0,0.0,6.0,0.0,0.0,0.0,0.0,FCGHCG
UMP45,14,0.286,0.2,15.460000000000003,15.46,15.46,0.0,0.0,5.0,0.0,0.0,0.0,0.0,Family-XxxR
AUG,10,0.1,0.0,22.42,22.42,22.42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,sdrthj
Beryl M762,114,0.105,0.07692307692307693,38.30076923076923,15.46,52.2,0.0,0.0,6.0,2.0,2.0,3.0,0.0,OdELMyeQxAmS8
MP5K,35,0.057,0.0,30.815,30.78,30.85,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Killicq2g
ACE32,65,0.046,0.5714285714285714,72.76428571428572,26.3,108.73,1.0,0.0,2.0,0.0,4.0,0.0,0.0,EcPhEru2T6v
Vector,41,0.049,0.0,27.75,27.75,27.75,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Boomduwei
Mk12,14,0.143,0.0,6.45,6.32,6.58,0.0,0.0,2.0,0.0,0.0,0.0,0.0,v4sici7hp
Frag Grenade,4,1.0,0.0,66.205,64.85,66.89,0.0,0.0,0.0,0.0,0.0,0.0,4.0,admiralarrydean
Mk12,16,0.125,0.0,224.60500000000002,224.53,224.68,1.0,0.0,1.0,0.0,0.0,0.0,0.0,admiralarrydean
Beryl M762,79,0.013,0.0,69.07,69.07,69.07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wjkrf2x7
SKS,79,0.089,0.46153846153846156,188.03307692307692,84.15,283.01,1.0,0.0,5.0,0.0,0.0,7.0,0.0,wjkrf2x7
AUG,66,0.045,0.7,27.006,6.8,58.17,0.0,0.0,6.0,0.0,1.0,3.0,0.0,KK1122y
Frag Grenade,3,0.667,0.0,28.605,4.69,52.52,0.0,0.0,0.0,0.0,0.0,0.0,2.0,KK1122y
Mk12,30,0.167,0.0,129.77,115.5,133.61,0.0,0.0,4.0,1.0,0.0,0.0,0.0,KK1122y
AUG,19,0.105,0.0,34.33,34.33,34.33,0.0,0.0,1.0,0.0,1.0,0.0,0.0,MeAGenius
MP5K,17,0.118,0.6666666666666666,10.686666666666667,10.68,10.69,0.0,0.0,6.0,0.0,0.0,0.0,0.0,MeAGenius
AUG,181,0.105,0.3870967741935484,42.311290322580646,14.73,96.17,1.0,0.0,22.0,3.0,1.0,4.0,0.0,33U9
Mini14,47,0.191,0.0,133.00222222222223,71.77,197.54,1.0,0.0,6.0,1.0,0.0,1.0,0.0,33U9
UMP45,47,0.149,0.125,43.191250000000004,7.2,67.45,0.0,0.0,3.0,0.0,1.0,4.0,0.0,33U9
AKM,28,0.071,0.0,14.96,14.25,15.67,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Oasis4082
AUG,47,0.149,0.2222222222222222,18.787777777777777,15.84,20.97,1.0,0.0,6.0,1.0,0.0,1.0,0.0,Youhebuk1
M16A4,19,0.263,0.375,9.4575,7.99,11.85,0.0,0.0,1.0,4.0,2.0,1.0,0.0,Xe_eX-__-Y-B-L
Frag Grenade,2,0.5,0.0,36.45,36.45,36.45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CNZPPG
Mk12,6,0.167,0.0,124.33,124.33,124.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,CNZPPG
SKS,47,0.043,0.3333333333333333,172.17666666666665,169.28,177.67,1.0,0.0,2.0,0.0,0.0,0.0,0.0,CNZPPG
Frag Grenade,1,1.0,0.0,23.21,23.21,23.21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,qhe9i3fs
MP5K,72,0.028,0.6,18.381999999999998,14.41,33.5,1.0,0.0,1.0,0.0,3.0,0.0,0.0,qhe9i3fs
Micro UZI,32,0.156,0.0,1.392,1.35,1.44,1.0,0.0,4.0,0.0,0.0,0.0,0.0,qhe9i3fs
M249,62,0.177,0.0,34.190000000000005,27.01,39.84,1.0,0.0,6.0,2.0,1.0,1.0,0.0,91TVxiuer
AKM,11,0.091,0.5,32.144999999999996,31.89,32.4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,xlp5fh2jr9
Beryl M762,41,0.0,1.0,29.419999999999998,28.4,32.47,0.0,0.0,2.0,1.0,0.0,1.0,0.0,xlp5fh2jr9
Frag Grenade,3,0.667,0.0,35.33,34.09,36.57,0.0,0.0,0.0,0.0,0.0,0.0,2.0,xlp5fh2jr9
SKS,15,0.067,0.8333333333333334,62.495000000000005,8.86,73.45,1.0,0.0,3.0,2.0,0.0,0.0,0.0,jie-vke
Vector,60,0.15,0.0,14.15,3.41,44.31,0.0,0.0,6.0,0.0,2.0,1.0,0.0,jie-vke
Frag Grenade,6,0.333,0.3333333333333333,15.323333333333332,11.8,20.94,0.0,0.0,0.0,0.0,0.0,0.0,3.0,SusuKing33
M416,96,0.083,0.3333333333333333,8.725833333333334,6.33,13.56,4.0,0.0,3.0,0.0,5.0,0.0,0.0,SusuKing33
M249,42,0.119,0.0,8.176,7.24,9.34,0.0,0.0,1.0,1.0,1.0,2.0,0.0,Rnw_lebabyQAQ_-
Vector,71,0.127,0.4,15.356666666666666,2.58,43.88,0.0,0.0,8.0,2.0,3.0,2.0,0.0,BiBi9999999
ACE32,78,0.09,0.3,24.357,20.38,28.67,3.0,0.0,2.0,1.0,2.0,2.0,0.0,YBM4-SanKimiZ
Frag Grenade,6,0.167,0.0,47.14,47.14,47.14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,YBM4-SanKimiZ
M416,193,0.067,0.4090909090909091,31.115,8.99,79.24,5.0,0.0,7.0,1.0,8.0,1.0,0.0,YBM4-SanKimiZ
SKS,23,0.087,0.0,242.065,131.22,352.91,0.0,0.0,1.0,1.0,0.0,0.0,0.0,YBM4-SanKimiZ
Mk12,5,0.2,0.0,39.24,39.24,39.24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,nqdh604ce
ACE32,96,0.146,0.631578947368421,28.282894736842106,7.7,70.01,8.0,0.0,15.0,7.0,3.0,5.0,0.0,MoTuo-__
Beryl M762,36,0.111,0.5,21.515,19.5,23.05,1.0,0.0,1.0,4.0,0.0,2.0,0.0,MoTuo-__
AUG,6,0.167,0.0,2.14,2.14,2.14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,sanmao0618
Frag Grenade,1,0.0,1.0,9.27,9.27,9.27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98kd-
MP5K,20,0.2,0.0,10.344999999999999,10.1,10.98,1.0,0.0,1.0,0.0,2.0,0.0,0.0,98kd-
AKM,6,0.167,0.6666666666666666,3.9466666666666668,3.93,3.97,0.0,0.0,3.0,0.0,0.0,0.0,0.0,chakfjs
AUG,31,0.097,0.625,23.06625,4.83,34.73,1.0,0.0,5.0,0.0,1.0,1.0,0.0,chakfjs
Kar98k,1,1.0,0.0,42.28,42.28,42.28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,chakfjs
AUG,126,0.079,0.5238095238095238,13.965238095238094,3.09,59.78,0.0,0.0,15.0,2.0,3.0,1.0,0.0,daogemeiwan
M249,24,0.125,0.0,16.463333333333335,15.5,17.79,0.0,0.0,0.0,0.0,0.0,3.0,0.0,LSHLYD_
Beryl M762,21,0.238,0.375,15.8125,11.43,19.58,1.0,0.0,4.0,1.0,1.0,1.0,0.0,Faithwitherii
AWM,15,0.333,0.0,206.002,142.51,253.3,1.0,0.0,4.0,0.0,0.0,0.0,0.0,s61789
Frag Grenade,2,0.5,0.0,38.66,38.66,38.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s61789
UMP45,34,0.118,0.0,46.09,43.15,48.39,0.0,0.0,1.0,2.0,0.0,1.0,0.0,s61789
AKM,27,0.111,0.8,4.900666666666667,4.15,5.41,0.0,0.0,11.0,3.0,0.0,1.0,0.0,diol7e8
AKM,28,0.143,0.2,20.512,9.53,27.75,0.0,0.0,4.0,0.0,1.0,0.0,0.0,youmei115
AKM,10,0.3,0.0,8.663333333333334,8.64,8.7,0.0,0.0,2.0,1.0,0.0,0.0,0.0,tyt43c34
Machete,2,0.0,1.0,0.8,0.8,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Ranzai_-
M24,7,0.143,0.0,145.37,145.37,145.37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,HUHANGOU666
MP5K,142,0.099,0.4166666666666667,15.4925,5.1,36.9,2.0,0.0,12.0,3.0,4.0,3.0,0.0,HUHANGOU666
MP5K,30,0.1,0.0,35.81666666666667,33.06,41.13,1.0,0.0,1.0,0.0,0.0,1.0,0.0,ytswdez
Mini14,56,0.125,0.0,279.40285714285716,278.12,280.81,1.0,0.0,2.0,2.0,1.0,1.0,0.0,Wtsyek900
Vector,16,0.062,0.0,39.47,39.47,39.47,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Lsp_Die_A
AUG,66,0.061,0.2,12.246,4.85,39.88,0.0,0.0,4.0,0.0,0.0,1.0,0.0,iccko
K2,11,0.0,1.0,3.373333333333333,3.19,3.53,0.0,0.0,6.0,0.0,0.0,0.0,0.0,hcy887
M416,36,0.083,0.7272727272727273,18.553636363636365,9.23,54.16,1.0,0.0,1.0,4.0,0.0,5.0,0.0,hcy887
AUG,80,0.05,0.6363636363636364,27.85090909090909,15.12,50.47,0.0,0.0,5.0,1.0,2.0,3.0,0.0,AKA_makalaka
Frag Grenade,3,0.333,0.0,32.24,32.24,32.24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,AKA_makalaka
Mini14,22,0.227,0.16666666666666666,70.08166666666666,45.5,98.77,1.0,0.0,5.0,0.0,0.0,0.0,0.0,AKA_makalaka
Molotov Cocktail,2,0.5,0.0,46.03,46.03,46.03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,AKA_makalaka
M416,20,0.05,0.0,52.15,52.15,52.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Family-aHHH
AKM,52,0.173,0.35714285714285715,43.62571428571429,9.89,67.1,1.0,0.0,6.0,0.0,2.0,5.0,0.0,my-Stupid-Heart_
Beryl M762,89,0.067,0.14285714285714285,11.838571428571429,5.93,27.75,2.0,0.0,1.0,2.0,2.0,0.0,0.0,my-Stupid-Heart_
Mini14,97,0.093,0.3076923076923077,110.90230769230769,46.86,329.73,2.0,0.0,9.0,1.0,1.0,0.0,0.0,my-Stupid-Heart_
Mk47 Mutant,12,0.0,1.0,35.845,35.84,35.85,1.0,0.0,0.0,1.0,0.0,0.0,0.0,my-Stupid-Heart_
M249,104,0.077,0.68,20.9736,13.84,27.9,4.0,0.0,14.0,3.0,1.0,3.0,0.0,O168
K2,85,0.082,0.2222222222222222,9.881111111111112,2.15,22.26,3.0,0.0,5.0,1.0,0.0,0.0,0.0,397rFmy
AUG,37,0.135,0.6875,5.21375,4.46,11.74,1.0,0.0,14.0,0.0,1.0,0.0,0.0,7QiyI-
Vector,9,0.333,0.5714285714285714,1.9028571428571428,1.47,2.35,1.0,0.0,6.0,0.0,0.0,0.0,0.0,CommunistF1ghter
AUG,54,0.074,0.0,35.5625,24.58,65.79,1.0,0.0,2.0,0.0,0.0,1.0,0.0,T0m_cats1
Frag Grenade,2,0.0,1.0,38.73,38.73,38.73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,KR_Jackings
MP5K,79,0.139,0.0,39.75818181818182,24.67,49.21,0.0,0.0,5.0,2.0,1.0,3.0,0.0,KR_Jackings
SKS,7,0.286,0.0,71.43,71.39,71.47,0.0,0.0,2.0,0.0,0.0,0.0,0.0,KR_Jackings
AUG,41,0.073,0.0,36.21666666666667,34.88,37.09,0.0,0.0,1.0,0.0,0.0,2.0,0.0,TiaoTiaoa1a
Frag Grenade,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,TiaoTiaoa1a
Frag Grenade,1,1.0,0.0,13.53,13.53,13.53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,XMGI
AUG,43,0.07,0.0,84.90333333333334,38.06,108.92,1.0,0.0,1.0,0.0,0.0,1.0,0.0,XiaoBao_Bo
